    CELLID   PRES       TEMPC    ZMF$1        ZMF$2        ZMF$3        ZMF$4      PHST SLIQ      SGAS       DLIQ       DGAS      VISLIQ     VISGAS     XMF$1        XMF$2        XMF$3        XMF$4        YMF$1        YMF$2        YMF$3        YMF$4
      6469   155.2020    74.458  0.423447754  0.003711343  0.529766968  0.043073935  1  1.000000  0.000000   536.4718        NaN  9.821E-02        NaN  0.423447754  0.003711343  0.529766968  0.043073935          NaN          NaN          NaN          NaN
      6470   136.4988    89.388  0.062059470  0.092226092  0.099830470  0.745883968  1  1.000000  0.000000   785.0400        NaN  5.290E-01        NaN  0.062059470  0.092226092  0.099830470  0.745883968          NaN          NaN          NaN          NaN
      6471   137.9368    81.136  0.004998346  0.942642056  0.004543898  0.047815700  1  1.000000  0.000000   505.0290        NaN  8.397E-02        NaN  0.004998346  0.942642056  0.004543898  0.047815700          NaN          NaN          NaN          NaN
      6472   148.8656    88.730  0.000067330  0.044936666  0.636471123  0.318524881  1  1.000000  0.000000   710.2629        NaN  3.001E-01        NaN  0.000067330  0.044936666  0.636471123  0.318524881          NaN          NaN          NaN          NaN
      6473   152.8771    74.587  0.001749103  0.032526816  0.965723043  0.000001038  1  1.000000  0.000000   618.5587        NaN  1.632E-01        NaN  0.001749103  0.032526816  0.965723043  0.000001038          NaN          NaN          NaN          NaN
      6474   157.4253   114.412  0.000005227  0.760077568  0.136576950  0.103340255  1  1.000000  0.000000   547.3098        NaN  1.023E-01        NaN  0.000005227  0.760077568  0.136576950  0.103340255          NaN          NaN          NaN          NaN
      6475   138.4402   112.408  0.571546129  0.418282497  0.001527741  0.008643634  2  0.012327  0.987673   548.2229   171.0973  1.011E-01  2.065E-02  0.295291602  0.498129845  0.004645308  0.201933245  0.575997609  0.416995861  0.001477505  0.005529025
      6476   112.7406    99.533  0.733729104  0.001609540  0.227463349  0.037198007  2  0.224181  0.775819   557.3324    85.0058  1.050E-01  1.529E-02  0.357751068  0.002071279  0.532601301  0.107576352  0.931483713  0.001366678  0.066968770  0.000180839
      6477   136.3004    96.228  0.398831890  0.051001611  0.284339980  0.265826519  2  0.954766  0.045234   636.6777    97.3678  1.773E-01  1.611E-02  0.380276261  0.051652507  0.292989683  0.275081549  0.930718646  0.032344066  0.036401055  0.000536234
      6478   118.3407    76.863  0.114411292  0.000000250  0.012173126  0.873415332  1  1.000000  0.000000   805.5461        NaN  6.171E-01        NaN  0.114411292  0.000000250  0.012173126  0.873415332          NaN          NaN          NaN          NaN
      6479   145.1756   103.063  0.111760770  0.196590714  0.487491474  0.204157042  1  1.000000  0.000000   641.9821        NaN  1.833E-01        NaN  0.111760770  0.196590714  0.487491474  0.204157042          NaN          NaN          NaN          NaN
      6480   115.9471    91.288  0.236329334  0.759718770  0.000000488  0.003951408  1  1.000000  0.000000   322.5226        NaN  3.708E-02        NaN  0.236329334  0.759718770  0.000000488  0.003951408          NaN          NaN          NaN          NaN
      6481   151.3597    68.710  0.037163877  0.001016617  0.938164504  0.023655003  1  1.000000  0.000000   628.5473        NaN  1.760E-01        NaN  0.037163877  0.001016617  0.938164504  0.023655003          NaN          NaN          NaN          NaN
      6482   126.8883    89.860  0.012717059  0.005534555  0.423341843  0.558406543  1  1.000000  0.000000   757.2572        NaN  4.166E-01        NaN  0.012717059  0.005534555  0.423341843  0.558406543          NaN          NaN          NaN          NaN
      6483   152.0187   100.369  0.003887891  0.069369458  0.905686206  0.021056446  1  1.000000  0.000000   603.6118        NaN  1.416E-01        NaN  0.003887891  0.069369458  0.905686206  0.021056446          NaN          NaN          NaN          NaN
      6484   157.6809   114.928  0.000000002  0.051071773  0.180700800  0.768227425  1  1.000000  0.000000   781.3445        NaN  4.792E-01        NaN  0.000000002  0.051071773  0.180700800  0.768227425          NaN          NaN          NaN          NaN
      6485   152.8051    99.524  0.000994910  0.998829076  0.000052155  0.000123859  1  1.000000  0.000000   424.3185        NaN  5.659E-02        NaN  0.000994910  0.998829076  0.000052155  0.000123859          NaN          NaN          NaN          NaN
      6486   141.4674   106.613  0.000002968  0.577592496  0.390979325  0.031425211  1  1.000000  0.000000   536.1088        NaN  9.584E-02        NaN  0.000002968  0.577592496  0.390979325  0.031425211          NaN          NaN          NaN          NaN
      6487   139.5040    87.270  0.500480844  0.488614443  0.000000237  0.010904476  2  0.002642  0.997358   445.7777   249.4818  6.162E-02  2.798E-02  0.353696448  0.562536425  0.000000471  0.083766656  0.500933074  0.488386696  0.000000237  0.010679994
      6488   126.6041    98.027  0.049351185  0.440427341  0.075773306  0.434448169  1  1.000000  0.000000   708.6497        NaN  3.041E-01        NaN  0.049351185  0.440427341  0.075773306  0.434448169          NaN          NaN          NaN          NaN
      6489   132.3427   111.349  0.000442117  0.287543004  0.640242732  0.071772146  1  1.000000  0.000000   590.3666        NaN  1.287E-01        NaN  0.000442117  0.287543004  0.640242732  0.071772146          NaN          NaN          NaN          NaN
      6490   129.4790    69.231  0.043094706  0.001053000  0.955852270  0.000000025  1  1.000000  0.000000   613.9181        NaN  1.582E-01        NaN  0.043094706  0.001053000  0.955852270  0.000000025          NaN          NaN          NaN          NaN
      6491   137.4545    91.751  0.981683407  0.000006693  0.000027508  0.018282392  2  0.026851  0.973149   746.2038    78.2872  4.057E-01  1.557E-02  0.374432705  0.000011654  0.000239481  0.625316160  0.999484577  0.000006548  0.000021294  0.000487581
      6492   157.8305    70.603  0.274119982  0.672578062  0.046124668  0.007177288  1  1.000000  0.000000   412.6224        NaN  5.417E-02        NaN  0.274119982  0.672578062  0.046124668  0.007177288          NaN          NaN          NaN          NaN
      6493   133.2419    89.079  0.006579591  0.910592032  0.078721203  0.004107174  1  1.000000  0.000000   458.9689        NaN  6.603E-02        NaN  0.006579591  0.910592032  0.078721203  0.004107174          NaN          NaN          NaN          NaN
      6494   149.9995   105.476  0.216679948  0.365253173  0.278576752  0.139490127  1  1.000000  0.000000   569.3733        NaN  1.154E-01        NaN  0.216679948  0.365253173  0.278576752  0.139490127          NaN          NaN          NaN          NaN
      6495   141.5216    83.542  0.424732910  0.477514674  0.042247202  0.055505214  2  0.750043  0.249957   437.5235   240.2504  5.943E-02  2.693E-02  0.388771187  0.494361200  0.047821056  0.069046556  0.552506370  0.417658281  0.022443074  0.007392275
      6496   147.7734    75.625  0.000000003  0.000000069  0.423474479  0.576525450  1  1.000000  0.000000   770.6042        NaN  4.762E-01        NaN  0.000000003  0.000000069  0.423474479  0.576525450          NaN          NaN          NaN          NaN
      6497   144.8203    76.852  0.415013087  0.000396314  0.280665414  0.303925185  1  1.000000  0.000000   664.2612        NaN  2.239E-01        NaN  0.415013087  0.000396314  0.280665414  0.303925185          NaN          NaN          NaN          NaN
      6498   154.0383    93.872  0.813257032  0.000005414  0.186736770  0.000000785  2  0.172243  0.827757   424.8270   139.2636  5.531E-02  1.837E-02  0.533385287  0.000007247  0.466604232  0.000003234  0.898580919  0.000004855  0.101414188  0.000000038
      6499   148.6412    92.579  0.000003036  0.861192499  0.135515129  0.003289336  1  1.000000  0.000000   476.9347        NaN  7.215E-02        NaN  0.000003036  0.861192499  0.135515129  0.003289336          NaN          NaN          NaN          NaN
      6500   126.5814    71.645  0.028843568  0.451784130  0.300126002  0.219246299  1  1.000000  0.000000   663.7851        NaN  2.290E-01        NaN  0.028843568  0.451784130  0.300126002  0.219246299          NaN          NaN          NaN          NaN
      6501   142.2830   112.803  0.483110382  0.265277116  0.206266892  0.045345610  2  0.634109  0.365891   443.3719   175.1113  5.978E-02  2.093E-02  0.401849445  0.279794104  0.254944557  0.063411895  0.675296896  0.230943653  0.091141580  0.002617871
      6502   113.3814    84.587  0.267636203  0.000840860  0.731517120  0.000005816  1  1.000000  0.000000   539.1690        NaN  9.676E-02        NaN  0.267636203  0.000840860  0.731517120  0.000005816          NaN          NaN          NaN          NaN
      6503   123.5257    94.268  0.000016858  0.006117824  0.799128868  0.194736450  1  1.000000  0.000000   671.1497        NaN  2.203E-01        NaN  0.000016858  0.006117824  0.799128868  0.194736450          NaN          NaN          NaN          NaN
      6504   151.7924   103.675  0.160642582  0.027170661  0.001070125  0.811116632  1  1.000000  0.000000   785.8031        NaN  5.233E-01        NaN  0.160642582  0.027170661  0.001070125  0.811116632          NaN          NaN          NaN          NaN
      6505   126.5593    95.837  0.000004336  0.992881381  0.000130817  0.006983466  1  1.000000  0.000000   424.5348        NaN  5.625E-02        NaN  0.000004336  0.992881381  0.000130817  0.006983466          NaN          NaN          NaN          NaN
      6506   150.6840    90.700  0.000000000  0.020385900  0.040892251  0.938721849  1  1.000000  0.000000   813.4418        NaN  6.178E-01        NaN  0.000000000  0.020385900  0.040892251  0.938721849          NaN          NaN          NaN          NaN
      6507   147.5975    70.343  0.850566341  0.142023355  0.002495396  0.004914909  2  0.010787  0.989213   671.8334   127.7731  2.436E-01  1.736E-02  0.387018983  0.247390438  0.019514402  0.346076177  0.856211938  0.140740077  0.002288119  0.000759866
      6508   152.0699    76.448  0.576408109  0.423309271  0.000208166  0.000074454  1  1.000000  0.000000   226.1928        NaN  2.556E-02        NaN  0.576408109  0.423309271  0.000208166  0.000074454          NaN          NaN          NaN          NaN
      6509   115.4774   112.745  0.071405911  0.126222619  0.007586822  0.794784648  1  1.000000  0.000000   776.8377        NaN  4.724E-01        NaN  0.071405911  0.126222619  0.007586822  0.794784648          NaN          NaN          NaN          NaN
      6510   120.0720    71.625  0.040545597  0.000004720  0.109858221  0.849591462  1  1.000000  0.000000   807.3570        NaN  6.189E-01        NaN  0.040545597  0.000004720  0.109858221  0.849591462          NaN          NaN          NaN          NaN
      6511   135.0794   111.998  0.000232420  0.206417324  0.284620663  0.508729593  1  1.000000  0.000000   731.7957        NaN  3.425E-01        NaN  0.000232420  0.206417324  0.284620663  0.508729593          NaN          NaN          NaN          NaN
      6512   118.0311   101.508  0.000117582  0.990809924  0.004241454  0.004831041  1  1.000000  0.000000   405.3451        NaN  5.162E-02        NaN  0.000117582  0.990809924  0.004241454  0.004831041          NaN          NaN          NaN          NaN
      6513   118.9231    77.263  0.000000019  0.098367416  0.245249562  0.656383003  1  1.000000  0.000000   778.2799        NaN  5.066E-01        NaN  0.000000019  0.098367416  0.245249562  0.656383003          NaN          NaN          NaN          NaN
      6514   116.6113    92.599  0.070344068  0.783862918  0.145791349  0.000001666  1  1.000000  0.000000   439.9578        NaN  5.975E-02        NaN  0.070344068  0.783862918  0.145791349  0.000001666          NaN          NaN          NaN          NaN
      6515   135.1884   109.298  0.074779578  0.002285074  0.861453882  0.061481466  1  1.000000  0.000000   602.1024        NaN  1.365E-01        NaN  0.074779578  0.002285074  0.861453882  0.061481466          NaN          NaN          NaN          NaN
      6516   116.1384    80.829  0.000001177  0.065156143  0.322698875  0.612143805  1  1.000000  0.000000   769.5592        NaN  4.674E-01        NaN  0.000001177  0.065156143  0.322698875  0.612143805          NaN          NaN          NaN          NaN
      6517   136.8047    71.610  0.017083823  0.274932354  0.439285497  0.268698326  1  1.000000  0.000000   694.0326        NaN  2.830E-01        NaN  0.017083823  0.274932354  0.439285497  0.268698326          NaN          NaN          NaN          NaN
      6518   121.5407    94.189  0.011553635  0.004121779  0.000000000  0.984324586  1  1.000000  0.000000   814.1448        NaN  6.032E-01        NaN  0.011553635  0.004121779  0.000000000  0.984324586          NaN          NaN          NaN          NaN
      6519   119.2474    69.833  0.430753063  0.527785155  0.041399605  0.000062177  1  1.000000  0.000000   295.3498        NaN  3.320E-02        NaN  0.430753063  0.527785155  0.041399605  0.000062177          NaN          NaN          NaN          NaN
      6520   114.6839   108.597  0.011756784  0.159805121  0.610800798  0.217637297  1  1.000000  0.000000   654.9539        NaN  1.941E-01        NaN  0.011756784  0.159805121  0.610800798  0.217637297          NaN          NaN          NaN          NaN
      6521   148.1003    97.717  0.987658093  0.012299192  0.000001938  0.000040777  1  0.000000  1.000000        NaN    84.0330        NaN  1.599E-02          NaN          NaN          NaN          NaN  0.987658093  0.012299192  0.000001938  0.000040777
      6522   152.7286    99.378  0.039485791  0.000098740  0.959656087  0.000759382  1  1.000000  0.000000   595.1733        NaN  1.339E-01        NaN  0.039485791  0.000098740  0.959656087  0.000759382          NaN          NaN          NaN          NaN
      6523   121.7388    90.621  0.006894506  0.728614410  0.259619319  0.004871765  1  1.000000  0.000000   498.2223        NaN  7.941E-02        NaN  0.006894506  0.728614410  0.259619319  0.004871765          NaN          NaN          NaN          NaN
      6524   131.8460    85.752  0.000001546  0.160146310  0.000000002  0.839852143  1  1.000000  0.000000   801.0285        NaN  5.972E-01        NaN  0.000001546  0.160146310  0.000000002  0.839852143          NaN          NaN          NaN          NaN
      6525   143.5144    77.488  0.453820268  0.000285543  0.000218053  0.545676136  2  0.904329  0.095671   749.7035    86.4860  4.315E-01  1.564E-02  0.395841023  0.000299715  0.000239281  0.603619982  0.999463001  0.000152179  0.000018273  0.000366547
      6526   154.4837   103.095  0.000102113  0.138036089  0.389375427  0.472486371  1  1.000000  0.000000   734.3344        NaN  3.547E-01        NaN  0.000102113  0.138036089  0.389375427  0.472486371          NaN          NaN          NaN          NaN
      6527   126.1887    94.972  0.088916141  0.138864710  0.655570484  0.116648664  1  1.000000  0.000000   619.6015        NaN  1.577E-01        NaN  0.088916141  0.138864710  0.655570484  0.116648664          NaN          NaN          NaN          NaN
      6528   142.3509   111.886  0.011318988  0.665642588  0.322481883  0.000556541  1  1.000000  0.000000   486.3363        NaN  7.369E-02        NaN  0.011318988  0.665642588  0.322481883  0.000556541          NaN          NaN          NaN          NaN
      6529   121.0414    72.992  0.500552223  0.135583391  0.363864386  0.000000000  2  0.768549  0.231451   450.8301   117.6557  6.253E-02  1.632E-02  0.439465638  0.144285804  0.416248558  0.000000001  0.858530903  0.084585642  0.056883456  0.000000000
      6530   136.3772   112.957  0.167015463  0.001318694  0.744626965  0.087038877  1  1.000000  0.000000   590.4618        NaN  1.266E-01        NaN  0.167015463  0.001318694  0.744626965  0.087038877          NaN          NaN          NaN          NaN
      6531   114.2832   102.875  0.257228574  0.738930084  0.003622691  0.000218651  1  1.000000  0.000000   273.1403        NaN  3.057E-02        NaN  0.257228574  0.738930084  0.003622691  0.000218651          NaN          NaN          NaN          NaN
      6532   134.5376    90.105  0.786197895  0.000923007  0.177725216  0.035153882  2  0.213568  0.786432   564.3868   101.9324  1.119E-01  1.614E-02  0.413672451  0.001279435  0.466129272  0.118918841  0.941450051  0.000774463  0.057531140  0.000244345
      6533   135.6153    98.440  0.033154524  0.005691749  0.345326191  0.615827536  1  1.000000  0.000000   762.5176        NaN  4.285E-01        NaN  0.033154524  0.005691749  0.345326191  0.615827536          NaN          NaN          NaN          NaN
      6534   113.0054    72.225  0.000095883  0.922879742  0.030260789  0.046763586  1  1.000000  0.000000   513.8986        NaN  8.818E-02        NaN  0.000095883  0.922879742  0.030260789  0.046763586          NaN          NaN          NaN          NaN
      6535   123.8343   115.287  0.000000005  0.001005895  0.547321755  0.451672345  1  1.000000  0.000000   722.6751        NaN  3.054E-01        NaN  0.000000005  0.001005895  0.547321755  0.451672345          NaN          NaN          NaN          NaN
      6536   121.0202   104.798  0.007659394  0.711656506  0.005061586  0.275622514  1  1.000000  0.000000   637.7292        NaN  1.806E-01        NaN  0.007659394  0.711656506  0.005061586  0.275622514          NaN          NaN          NaN          NaN
      6537   149.3014   116.379  0.020683945  0.000000008  0.372377911  0.606938136  1  1.000000  0.000000   754.0018        NaN  3.888E-01        NaN  0.020683945  0.000000008  0.372377911  0.606938136          NaN          NaN          NaN          NaN
      6538   118.1694    71.450  0.000883305  0.000001646  0.985550555  0.013564493  1  1.000000  0.000000   624.1720        NaN  1.673E-01        NaN  0.000883305  0.000001646  0.985550555  0.013564493          NaN          NaN          NaN          NaN
      6539   120.8235   104.534  0.045617892  0.954298408  0.000007909  0.000075791  1  1.000000  0.000000   374.3965        NaN  4.556E-02        NaN  0.045617892  0.954298408  0.000007909  0.000075791          NaN          NaN          NaN          NaN
      6540   124.4325    72.274  0.000621631  0.367352415  0.629797361  0.002228592  1  1.000000  0.000000   581.3333        NaN  1.305E-01        NaN  0.000621631  0.367352415  0.629797361  0.002228592          NaN          NaN          NaN          NaN
      6541   148.6483    89.541  0.603909653  0.394420879  0.000004257  0.001665212  1  1.000000  0.000000   193.7982        NaN  2.247E-02        NaN  0.603909653  0.394420879  0.000004257  0.001665212          NaN          NaN          NaN          NaN
      6542   116.0095    83.471  0.107418045  0.000057913  0.000000206  0.892523836  1  1.000000  0.000000   804.8979        NaN  6.025E-01        NaN  0.107418045  0.000057913  0.000000206  0.892523836          NaN          NaN          NaN          NaN
      6543   128.1294    97.119  0.017140804  0.084869455  0.000984560  0.897005182  1  1.000000  0.000000   802.6702        NaN  5.764E-01        NaN  0.017140804  0.084869455  0.000984560  0.897005182          NaN          NaN          NaN          NaN
      6544   132.5284   108.622  0.000030371  0.111836969  0.006894956  0.881237704  1  1.000000  0.000000   796.1412        NaN  5.395E-01        NaN  0.000030371  0.111836969  0.006894956  0.881237704          NaN          NaN          NaN          NaN
      6545   158.9284    76.675  0.178099665  0.793490685  0.028305569  0.000104081  1  1.000000  0.000000   418.2394        NaN  5.555E-02        NaN  0.178099665  0.793490685  0.028305569  0.000104081          NaN          NaN          NaN          NaN
      6546   135.6973   111.562  0.025649024  0.841425274  0.005788526  0.127137175  1  1.000000  0.000000   534.7397        NaN  9.493E-02        NaN  0.025649024  0.841425274  0.005788526  0.127137175          NaN          NaN          NaN          NaN
      6547   156.3772    99.874  0.113767204  0.028688066  0.786242998  0.071301732  1  1.000000  0.000000   608.0319        NaN  1.460E-01        NaN  0.113767204  0.028688066  0.786242998  0.071301732          NaN          NaN          NaN          NaN
      6548   153.1988    69.996  0.000021124  0.257723780  0.092788383  0.649466713  1  1.000000  0.000000   782.0201        NaN  5.571E-01        NaN  0.000021124  0.257723780  0.092788383  0.649466713          NaN          NaN          NaN          NaN
      6549   155.2302    88.292  0.509545493  0.424235087  0.062850182  0.003369238  1  1.000000  0.000000   280.6930        NaN  3.181E-02        NaN  0.509545493  0.424235087  0.062850182  0.003369238          NaN          NaN          NaN          NaN
      6550   137.2454    70.825  0.000000007  0.150064164  0.032743620  0.817192209  1  1.000000  0.000000   805.4516        NaN  6.378E-01        NaN  0.000000007  0.150064164  0.032743620  0.817192209          NaN          NaN          NaN          NaN
      6551   132.3112    68.357  0.000053712  0.000009853  0.007093691  0.992842745  1  1.000000  0.000000   826.8568        NaN  6.955E-01        NaN  0.000053712  0.000009853  0.007093691  0.992842745          NaN          NaN          NaN          NaN
      6552   159.0029    75.740  0.000352582  0.328793823  0.582444657  0.088408938  1  1.000000  0.000000   629.6519        NaN  1.799E-01        NaN  0.000352582  0.328793823  0.582444657  0.088408938          NaN          NaN          NaN          NaN
      6553   116.0673   113.740  0.282894313  0.025878747  0.015315047  0.675911894  1  1.000000  0.000000   745.3599        NaN  3.786E-01        NaN  0.282894313  0.025878747  0.015315047  0.675911894          NaN          NaN          NaN          NaN
      6554   139.4946    72.293  0.539401583  0.057128118  0.052004524  0.351465774  2  0.718632  0.281368   720.8607    95.4031  3.485E-01  1.576E-02  0.388012918  0.065574922  0.068717467  0.477694693  0.960510796  0.033632127  0.005515083  0.000341994
      6555   133.4051    94.531  0.097111442  0.312190701  0.571602702  0.019095155  1  1.000000  0.000000   550.6921        NaN  1.043E-01        NaN  0.097111442  0.312190701  0.571602702  0.019095155          NaN          NaN          NaN          NaN
      6556   129.1233    71.861  0.050793181  0.030379084  0.405100558  0.513727176  1  1.000000  0.000000   756.1272        NaN  4.355E-01        NaN  0.050793181  0.030379084  0.405100558  0.513727176          NaN          NaN          NaN          NaN
      6557   140.1205   110.345  0.000000548  0.262945505  0.367633065  0.369420883  1  1.000000  0.000000   698.7366        NaN  2.711E-01        NaN  0.000000548  0.262945505  0.367633065  0.369420883          NaN          NaN          NaN          NaN
      6558   124.6960   104.012  0.189620595  0.000847328  0.146268451  0.663263626  1  1.000000  0.000000   757.2139        NaN  4.169E-01        NaN  0.189620595  0.000847328  0.146268451  0.663263626          NaN          NaN          NaN          NaN
      6559   161.2531    83.665  0.295725002  0.045151560  0.492235647  0.166887791  1  1.000000  0.000000   625.1439        NaN  1.692E-01        NaN  0.295725002  0.045151560  0.492235647  0.166887791          NaN          NaN          NaN          NaN
      6560   133.8495   109.373  0.049635036  0.705414511  0.230102251  0.014848202  1  1.000000  0.000000   470.1187        NaN  6.815E-02        NaN  0.049635036  0.705414511  0.230102251  0.014848202          NaN          NaN          NaN          NaN
      6561   124.5889    78.505  0.053365328  0.000003117  0.000000000  0.946631555  1  1.000000  0.000000   815.8862        NaN  6.460E-01        NaN  0.053365328  0.000003117  0.000000000  0.946631555          NaN          NaN          NaN          NaN
      6562   157.4157    72.571  0.014354955  0.376278727  0.432605578  0.176760740  1  1.000000  0.000000   660.3468        NaN  2.249E-01        NaN  0.014354955  0.376278727  0.432605578  0.176760740          NaN          NaN          NaN          NaN
      6563   145.0080    72.435  0.040575531  0.025907233  0.834322529  0.099194708  1  1.000000  0.000000   651.2477        NaN  2.035E-01        NaN  0.040575531  0.025907233  0.834322529  0.099194708          NaN          NaN          NaN          NaN
      6564   124.1450    85.334  0.142079698  0.018725461  0.004541734  0.834653107  1  1.000000  0.000000   795.9302        NaN  5.747E-01        NaN  0.142079698  0.018725461  0.004541734  0.834653107          NaN          NaN          NaN          NaN
      6565   114.4220    79.783  0.379606081  0.616537646  0.001445410  0.002410862  1  1.000000  0.000000   271.0359        NaN  3.014E-02        NaN  0.379606081  0.616537646  0.001445410  0.002410862          NaN          NaN          NaN          NaN
      6566   128.1525    98.093  0.465372627  0.211540503  0.322546794  0.000540076  2  0.970373  0.029627   374.5716   155.8777  4.490E-02  1.906E-02  0.459920471  0.212526145  0.327002657  0.000550727  0.733150451  0.163131558  0.103701043  0.000016948
      6567   151.7900   104.889  0.001066675  0.078478296  0.910924623  0.009530406  1  1.000000  0.000000   594.5003        NaN  1.327E-01        NaN  0.001066675  0.078478296  0.910924623  0.009530406          NaN          NaN          NaN          NaN
      6568   125.6858    90.653  0.000039810  0.433201844  0.516265391  0.050492955  1  1.000000  0.000000   580.9316        NaN  1.262E-01        NaN  0.000039810  0.433201844  0.516265391  0.050492955          NaN          NaN          NaN          NaN
      6569   142.6663    71.150  0.003709116  0.035104662  0.961186222  0.000000000  1  1.000000  0.000000   618.9797        NaN  1.641E-01        NaN  0.003709116  0.035104662  0.961186222  0.000000000          NaN          NaN          NaN          NaN
      6570   131.9445    80.500  0.076734677  0.430598111  0.492272741  0.000394471  1  1.000000  0.000000   541.6615        NaN  1.016E-01        NaN  0.076734677  0.430598111  0.492272741  0.000394471          NaN          NaN          NaN          NaN
      6571   115.6781    97.732  0.000154160  0.000698906  0.998950290  0.000196644  1  1.000000  0.000000   597.2298        NaN  1.336E-01        NaN  0.000154160  0.000698906  0.998950290  0.000196644          NaN          NaN          NaN          NaN
      6572   115.3142    75.353  0.089764397  0.155302806  0.434536283  0.320396514  1  1.000000  0.000000   700.6719        NaN  2.898E-01        NaN  0.089764397  0.155302806  0.434536283  0.320396514          NaN          NaN          NaN          NaN
      6573   125.5397   113.267  0.322625228  0.108940701  0.252668129  0.315765941  1  1.000000  0.000000   640.3682        NaN  1.765E-01        NaN  0.322625228  0.108940701  0.252668129  0.315765941          NaN          NaN          NaN          NaN
      6574   138.9894   108.091  0.049964150  0.169109530  0.763353707  0.017572614  1  1.000000  0.000000   570.7995        NaN  1.145E-01        NaN  0.049964150  0.169109530  0.763353707  0.017572614          NaN          NaN          NaN          NaN
      6575   137.8053    82.825  0.016192670  0.320000775  0.011740425  0.652066130  1  1.000000  0.000000   772.4128        NaN  5.078E-01        NaN  0.016192670  0.320000775  0.011740425  0.652066130          NaN          NaN          NaN          NaN
      6576   135.3511    98.905  0.451787851  0.456878323  0.091283978  0.000049849  1  1.000000  0.000000   269.6547        NaN  3.024E-02        NaN  0.451787851  0.456878323  0.091283978  0.000049849          NaN          NaN          NaN          NaN
      6577   115.1630    71.358  0.001619083  0.037537433  0.918451730  0.042391755  1  1.000000  0.000000   631.9066        NaN  1.765E-01        NaN  0.001619083  0.037537433  0.918451730  0.042391755          NaN          NaN          NaN          NaN
      6578   144.2734    92.248  0.815221445  0.184359540  0.000417875  0.000001140  1  0.000000  1.000000        NaN   119.4484        NaN  1.715E-02          NaN          NaN          NaN          NaN  0.815221445  0.184359540  0.000417875  0.000001140
      6579   126.5447   109.554  0.074030608  0.003413748  0.309000738  0.613554906  1  1.000000  0.000000   752.5769        NaN  3.902E-01        NaN  0.074030608  0.003413748  0.309000738  0.613554906          NaN          NaN          NaN          NaN
      6580   144.5701    68.735  0.556273142  0.429164748  0.001593484  0.012968626  2  0.060744  0.939256   454.3753   255.9223  6.484E-02  2.867E-02  0.407525464  0.512642091  0.003205855  0.076626589  0.567206415  0.423028985  0.001474971  0.008289629
      6581   155.1574   101.364  0.999890680  0.000010092  0.000002782  0.000096446  1  0.000000  1.000000        NaN    84.5560        NaN  1.619E-02          NaN          NaN          NaN          NaN  0.999890680  0.000010092  0.000002782  0.000096446
      6582   135.8335   101.504  0.049745959  0.018560755  0.000000000  0.931693286  1  1.000000  0.000000   805.1377        NaN  5.758E-01        NaN  0.049745959  0.018560755  0.000000000  0.931693286          NaN          NaN          NaN          NaN
      6583   153.7703    74.720  0.039089161  0.510254189  0.031859080  0.418797570  1  1.000000  0.000000   722.9719        NaN  3.630E-01        NaN  0.039089161  0.510254189  0.031859080  0.418797570          NaN          NaN          NaN          NaN
      6584   132.7654   103.674  0.512345286  0.143419868  0.335614882  0.008619963  2  0.739240  0.260760   409.2375   144.1287  5.149E-02  1.841E-02  0.450945764  0.150383225  0.388124062  0.010546948  0.780475648  0.113011042  0.106308452  0.000204859
      6585   129.5439    96.039  0.129130688  0.411394920  0.000000001  0.459474391  1  1.000000  0.000000   709.8269        NaN  3.091E-01        NaN  0.129130688  0.411394920  0.000000001  0.459474391          NaN          NaN          NaN          NaN
      6586   112.5359    91.621  0.950859430  0.000106665  0.007956735  0.041077170  2  0.052516  0.947484   745.4819    65.3360  3.961E-01  1.487E-02  0.323355837  0.000173656  0.055840379  0.620630128  0.994994445  0.000101953  0.004588874  0.000314729
      6587   145.3610   112.841  0.000009349  0.708948134  0.000000000  0.291042517  1  1.000000  0.000000   644.2998        NaN  1.888E-01        NaN  0.000009349  0.708948134  0.000000000  0.291042517          NaN          NaN          NaN          NaN
      6588   157.2669    79.640  0.000521086  0.987465079  0.010641607  0.001372228  1  1.000000  0.000000   463.8149        NaN  6.890E-02        NaN  0.000521086  0.987465079  0.010641607  0.001372228          NaN          NaN          NaN          NaN
      6589   134.8278   108.037  0.001212013  0.387218493  0.604565163  0.007004331  1  1.000000  0.000000   547.6620        NaN  1.011E-01        NaN  0.001212013  0.387218493  0.604565163  0.007004331          NaN          NaN          NaN          NaN
      6590   151.5227    77.085  0.622063505  0.319544878  0.054898259  0.003493359  1  1.000000  0.000000   241.6755        NaN  2.715E-02        NaN  0.622063505  0.319544878  0.054898259  0.003493359          NaN          NaN          NaN          NaN
      6591   142.7849   109.900  0.597060930  0.000000000  0.106398614  0.296540456  2  0.598126  0.401874   694.5185    83.9520  2.634E-01  1.608E-02  0.380584798  0.000000000  0.155600602  0.463814600  0.979736730  0.000000000  0.019421773  0.000841497
      6592   138.0049    99.020  0.011525802  0.024980411  0.958649193  0.004844593  1  1.000000  0.000000   597.7967        NaN  1.355E-01        NaN  0.011525802  0.024980411  0.958649193  0.004844593          NaN          NaN          NaN          NaN
      6593   123.0715    95.919  0.000001258  0.020101875  0.666719341  0.313177526  1  1.000000  0.000000   701.9350        NaN  2.740E-01        NaN  0.000001258  0.020101875  0.666719341  0.313177526          NaN          NaN          NaN          NaN
